frame_number,timestamp,distance_data
1,1753974228.4882824,"[[0.003385873777274122,0.004827020568212916,0.006224475697132787,0.005792981310460422,0.003982559576361467,0.0020010538280680976,0.0013850259747828862,0.0022250257238795607,0.0029657112768538404,0.0032256433764916007,0.0029581005554510714,0.0023321772645312293,0.0016418639656839928,0.001137001683544662,0.0008861458013753892,0.0007914670032839761,0.000717721477165658,0.000572022401272548,0.0004357928923090633,0.0006206272160083467,0.0009723558897622127,0.0012137756390103106,0.0012591293856479427,0.0011608605505592142,0.0010430109800531298,0.0009755375686981301,0.000914742811545372,0.0007996745566720069,0.000627753982476607,0.000446617864191913,0.0003296055510777114,0.000329595193868462,0.00039807435805,0.00046287806813410877,0.0004931554376365081,0.0004848990752030822,0.0004513176143280575,0.0004173490132428341,0.00041153490806859115,0.0004518651232784109,0.0005297742541439502,0.0006082395856619493,0.0006416187279711623,0.0006046120459497743,0.0005114315936818966,0.00041710864598180143,0.00038496811360095196,0.0004045342857510344,0.0004103819143481907,0.000369194015611308,0.00029467398042970115,0.00022441868908970779,0.00017665081398500517,0.00012990049292233187,8.736119069285598e-05,0.00012256417630640052,0.00020717984244289267,0.0002712301256253194,0.0002827096934313235,0.00024081334153402574,0.0001723384211296528,0.00012173165187206967,0.00010874573131496639,0.00010064564638764931],[0.001784816017841146,0.0017043250246908618,0.0014856358675814562,0.001199538978960662,0.0009458748946760539,0.0008071309081666166,0.0008412668588324962,0.0010356991386793696,0.0012594875458967914,0.001383193342768318,0.0013593644460988446,0.0012091983252213257,0.000984296971823712,0.0007469699933356097,0.0005595325723249144,0.00046997183453594194,0.0004976058304329081,0.000613252785375403,0.0007477352538301178,0.0008207151470251569,0.0007819825240271471,0.0006684126438582612,0.0006374422385819808,0.0007946489648506452,0.001026094565606348,0.001215019129265682,0.0013050620004827897,0.0012675605287995836,0.0011019973542479608,0.0008518106118118424,0.0006140462703305347,0.0005169665822510737,0.0005594577421989723,0.0006021866684267671,0.0005829348162758666,0.0005196492547443422,0.00044824610688810396,0.0003788624277106749,0.00031041242623115067,0.00028988678559938095,0.0003647411257060166,0.000455287876141573,0.00047991507208196407,0.00042493979680057153,0.00034177631005112753,0.00030753359257674416,0.0003326818783052108,0.0003611354799712364,0.00035383751109520475,0.0003014317240584459,0.00022001789776291542,0.00014329677016039228,0.00010409887939314997,9.434529117773852e-05,9.132301272659902e-05,9.985988958715441e-05,0.00013707719595045502,0.00019233039695123186,0.0002328112454278301,0.0002467666846395349,0.0002384929767435771,0.000222207415727296,0.00020999006656472114,0.00020483712204130851],[0.0004881767865096968,0.0016529701285294706,0.002546318952062086,0.002600314878429478,0.002120128514590161,0.0017067971119133244,0.0018794812629676658,0.0025292053863874824,0.0032185880427773243,0.003626663168315633,0.0036011414643726796,0.00316589170034618,0.0024756470028445693,0.0017278572873034464,0.0010940683924547299,0.000726421231424151,0.000712625756440805,0.0008530393826314616,0.0009325013463051855,0.0008795413736552848,0.0007196891661588714,0.0005374995266010657,0.00041749602891636496,0.0003965919100200458,0.0004433669914770265,0.0004919292803673634,0.0005256794248720374,0.0005670741684943969,0.0005888868685668595,0.0005392471050640263,0.0004429825767708909,0.0004130117511059379,0.00045350564784801817,0.0004367141711857268,0.00031518593337632675,0.00015469806377208084,0.00014027782459554312,0.0001704886595088999,0.00010753986333975781,0.00022460290283830627,0.0005319544590699233,0.0007951807722795526,0.000904603582640341,0.0008289507984377554,0.0006229992916534078,0.0003890295916199213,0.00022992107171310432,0.00020434866760293293,0.0002295600547028106,0.00023148813408930933,0.00020638481097958643,0.00016980346054040198,0.0001325771826625958,0.00010001333735165326,8.706437639149532e-05,0.000137703185948906,0.0002458645099200597,0.00034637353455369,0.0003957271400166636,0.0003728596956828387,0.0002884740267788437,0.00018450222889221493,0.0001238555453301828,0.00012989400472560703]]"
2,1753974228.689158,"[[0.0033718346395565577,0.004830522052980482,0.006249708247220778,0.005840813171390697,0.004058989870297373,0.002095206316391182,0.0013154598931891075,0.0019756219563280583,0.0026302767850526695,0.0028675529986659566,0.002641141468385069,0.0020986740037429318,0.0014938124895206998,0.0010438356646984889,0.0008188698811126848,0.0007419358226944155,0.0006826041567543904,0.0005491453295958595,0.0004397751120059822,0.0006446387363303076,0.0009855918197088334,0.0012076822913595253,0.0012344412748072932,0.0011277045615809946,0.001019195764377466,0.0009746613793438708,0.0009376447691766645,0.0008425811340032185,0.0006883215740246759,0.0005211823775173585,0.00040168706271606733,0.00036908008024286957,0.0003992677951266705,0.0004393858613139075,0.00045858848549753725,0.0004497930057465573,0.00042157598060757527,0.0003935803249045897,0.00039121440844595964,0.0004323758681175735,0.0005102875363654405,0.0005903156651741594,0.000628573922991032,0.000599778280711721,0.0005160693302908903,0.00042799209310381267,0.00039384472701190014,0.00040332747883868364,0.0003952373838107755,0.00034022348979596107,0.0002574808195063205,0.00019062599842716837,0.0001523159403795085,0.00010945735237083326,7.451134032242856e-05,0.00011511937082430508,0.00020421292561770927,0.0002635709804847075,0.00027146735985787067,0.00023142092044655627,0.0001680186375461647,0.00011741147716969618,9.273755748166867e-05,8.216423045023732e-05],[0.0017985171197762249,0.0017144847269560633,0.0014838964075146019,0.001172323469413617,0.0008693732330749379,0.0006397497410857715,0.0005318471926401261,0.0006142487109228906,0.0008273526154413393,0.0010306918983570734,0.0011290726018375618,0.001082922625190724,0.0009150968808403308,0.000702407667019718,0.0005362734915743542,0.00047419136666870256,0.0005165017185449791,0.0006233258642895374,0.0007324791346584615,0.0007749993957589494,0.0007146992273994782,0.0006068771530660483,0.0006203287060763918,0.0008147965455267323,0.0010543664834647209,0.0012384249694897766,0.0013198725223093745,0.001273936470633928,0.0011027552381341031,0.000853192864372705,0.0006288978043816301,0.0005562849718971396,0.000607023797935964,0.0006390268758432729,0.0005986011673992758,0.0005114951444615701,0.00042199623676845066,0.0003421809327374784,0.0002672520842854556,0.00025632885663607707,0.00035472931235119924,0.0004628920959692451,0.0004983442120527646,0.00044803668294436476,0.0003629315694975679,0.00032290524064659533,0.0003471951190027254,0.0003806779889629875,0.00037827650422275966,0.00032686191311265164,0.0002412452092786118,0.00015504086046320812,9.90428820178043e-05,8.37651182056727e-05,8.589788412973933e-05,9.863778196870726e-05,0.00013876726807574797,0.00019820294815678288,0.00024409129704112931,0.00025929730674793307,0.0002475076395803988,0.0002237265972818557,0.0002011138760702104,0.00018507759502616074],[0.0005868557733369078,0.0016558540904390295,0.002512803731453476,0.0025446732371693006,0.002035044881915052,0.001543544717033773,0.0015650936487839897,0.0020547317306428654,0.0026327384927390092,0.00302995566751271,0.003102631184741148,0.002824598018943134,0.0022805439723586015,0.0016278029726249598,0.0010466443651273786,0.0007250875221772258,0.0007439771381974852,0.0008825816270128581,0.0009464600037257681,0.0008751004762786506,0.000698212113739388,0.0005036085205040802,0.000375074535380804,0.00035003784488174923,0.0004069967571725386,0.00047630040299770924,0.0005264068136105863,0.0005688593088570638,0.0005781182138402626,0.0005094397763629899,0.00040519831094940875,0.0004053844492262589,0.00047995940006555844,0.00047123775976280313,0.0003341484563862228,0.00013239823985979673,0.00011683187016336025,0.00018189604039340782,0.00012192394641062621,0.0002052814986261329,0.0005105513480537917,0.0007790360454097519,0.0008947418654588534,0.0008242327681609941,0.0006212922008028041,0.00038935017921405235,0.00023524212674545678,0.00021438895338643694,0.00024268585882427778,0.0002470969583107151,0.0002214585513925479,0.0001806911801885944,0.00013757528592608367,9.36572989381402e-05,7.775825608195994e-05,0.00014196924143923008,0.0002527444183439325,0.0003498045984791133,0.0003932768009107432,0.0003642934892082711,0.0002744922450882119,0.00016372927745192753,9.897263631623439e-05,0.00010750633293654798]]"
3,1753974228.888768,"[[0.003369362487131826,0.004815355658664063,0.006214605255745329,0.005777820927542964,0.003948688342873503,0.0019174876365441696,0.0012237270802844097,0.002035127929111696,0.002711228940260333,0.002930156117322622,0.0026776291290526054,0.0021142464836858537,0.0015031663301678913,0.0010672420248999765,0.0008648047474298288,0.000797029803489254,0.0007291704137894124,0.0005732936499132104,0.00043357635664439053,0.0006496975101903613,0.0010167366043124975,0.0012546594432280875,0.0012845433602447697,0.0011699264214655699,0.0010466572726579083,0.0009851873950210064,0.0009310341473446813,0.0008192353076197642,0.0006510500218974495,0.0004776718473279739,0.0003675845969559611,0.0003590557350348615,0.00040879057454345786,0.0004571046857956276,0.0004760890854203566,0.0004624181730139276,0.00042921827928557924,0.0004002664568151773,0.00040188665279103657,0.0004493565434387287,0.0005330795391396935,0.0006169528480390084,0.0006561651021435011,0.0006249904981943414,0.0005356907389861481,0.00043838699543177474,0.00039262528072022307,0.0003978258722935695,0.0003936601943520481,0.00034545825760883177,0.00026766887518711916,0.00020256815194404781,0.000167915887599939,0.00013113868197450764,8.710483976388744e-05,0.00010876066690577099,0.00019164819429694615,0.0002541216831646235,0.0002675950821863569,0.00023302447009083824,0.00017279346807649791,0.0001215250799827785,0.00010340800587141977,9.765244957026547e-05],[0.0018251677728952796,0.001742307887207241,0.001514854758823034,0.0012069444885721833,0.0009069158187040526,0.0006960794178020211,0.0006851066123874569,0.0009233509702551242,0.0012425281869062898,0.001463288329103153,0.001495473241473016,0.0013407086291463079,0.001071316098599643,0.0007920433841899555,0.0005949968019562422,0.0005239940243184213,0.0005644189495707755,0.0006642013382319194,0.0007590862002887951,0.0007859320587535163,0.0007110760828843922,0.0005832302560239149,0.0005705627337698399,0.0007545360840702505,0.0009948213029632236,0.0011851520002996937,0.0012767298851414396,0.0012415394419264304,0.0010780430372301132,0.0008310848005814022,0.0006040291277863751,0.0005254575958860655,0.000572471029638913,0.0006049486300831203,0.0005717216609666966,0.0004994259690395215,0.0004271946407405326,0.0003588277871574238,0.0002855327385831853,0.0002643148662221416,0.0003543141156866588,0.0004627908168886197,0.0004999282025941049,0.0004502388791611161,0.0003649630801522177,0.0003230957651727839,0.00034512766308262286,0.00037634142103257836,0.00037060324815349586,0.0003152172239401666,0.0002274538972954192,0.0001446597204032041,0.00010295899498991972,8.88327498823085e-05,8.382110221665125e-05,9.39365251829392e-05,0.0001236823759645845,0.00016969786361754067,0.00020368252591304952,0.00021245162899471938,0.0002019111516664012,0.00018795186346430543,0.00018197490329287176,0.00018139325263428888],[0.0005178719930407497,0.0016452966100433102,0.00252397450483756,0.0025754857072974907,0.002102433328705051,0.0016932038231124162,0.0018406054926405888,0.0024467913159974906,0.003100262857903487,0.003494239004118288,0.003480287308032538,0.0030745231155462852,0.002419250517999555,0.0017060858331860722,0.0011128844917577252,0.0007970302839050917,0.0008080001042384045,0.0009398163784875536,0.001000560873309157,0.0009258851160426008,0.0007464689864373978,0.0005496004639295312,0.00041383783638373025,0.0003722664052280185,0.00040835078045336484,0.0004597915022646553,0.0005025405591003324,0.0005543879218187308,0.0005824550054978231,0.0005286845861444183,0.00041728017739991585,0.00037729616821244576,0.00042538285911519606,0.00041802036137319955,0.0003001388052114005,0.00013107143573715994,0.0001172980150927542,0.00016710745790308977,0.0001067971043905681,0.00021932023336971378,0.0005268681037553628,0.0007915237376887186,0.0009002759823993925,0.0008203636953606217,0.0006078528909351304,0.00036839668038773156,0.00021153563147671415,0.00019947248435527569,0.00023083794184745873,0.00023427165320066438,0.0002073265207941224,0.00016626200960310472,0.00012379020811313592,8.706549865900739e-05,7.286333191525377e-05,0.00014344481308892418,0.00025018713307736995,0.0003460578445191599,0.000389212338900101,0.0003619876005993678,0.00027642852964970084,0.00017390843099734143,0.00012267844372286654,0.00013730724428950055]]"
4,1753974229.0885463,"[[0.0034719821017976625,0.004879242637184311,0.006237865918606379,0.005745535251918663,0.0038115338797484865,0.0015964177946903055,0.001105961092072756,0.002283619110461587,0.0030947261358615207,0.0033494412716385653,0.0030492479460073607,0.002374099299826447,0.0016295727300310741,0.001085295645203409,0.0008239190043963557,0.0007309402127559051,0.0006543790515121421,0.0005096749453353805,0.00041983571028318033,0.0006717867353825598,0.0010354576297996214,0.0012655813295547257,0.0012880416495902802,0.0011651271717709882,0.0010332452464035225,0.0009682717927530807,0.0009195980079912679,0.0008209122450453449,0.0006697061179361082,0.0005120716103340893,0.0004094878616541368,0.0003980741399442944,0.00044841894078926975,0.0005044372773212476,0.000528453044518879,0.0005074408953655181,0.0004527289277033948,0.00039564519459242315,0.0003746306150836922,0.00041144196943325385,0.0004914993246956554,0.0005723725391195899,0.000609013489394565,0.0005789746212963257,0.0004966615925394175,0.00041024296664878007,0.0003714798079832846,0.0003746452091353725,0.00036544754480840057,0.00031359573000672424,0.0002363854833570087,0.00017563047736704178,0.00014297722615216982,0.00010541705867921367,8.770963204264126e-05,0.00014104126128015743,0.00022431929897128545,0.0002767289074874609,0.00027606638612416383,0.0002243086162361071,0.00014931131735401344,0.00010114589637382729,8.875440572440592e-05,7.750544805366872e-05],[0.0017777625121460127,0.0017018156124729228,0.0014967054826123551,0.0012344462013426395,0.0010237792304708822,0.0009848757314315569,0.0012092921564289905,0.0016153328893709796,0.0019811938444478285,0.002122572176549277,0.001987394602806144,0.0016528926511122795,0.001253945615770329,0.0009080847850246312,0.0006833276758818552,0.000604095935116506,0.0006536813155713169,0.0007661430629679634,0.0008570820291331973,0.0008592307449218175,0.000750511814938807,0.0005968485102005495,0.0005824825994363531,0.0007751915804677363,0.0010189675944511317,0.0012100449269249567,0.0013031145982010334,0.001270227923733441,0.001104653276174469,0.0008416991057000321,0.0005785694110782376,0.00047614851201798115,0.0005460706543965251,0.0006046228285106736,0.0005741328358431986,0.000481430657733228,0.000388665572280035,0.00032287722745169046,0.00026755053983472735,0.00025645712142319244,0.00033775743390009017,0.00043446606027023737,0.0004643601432020747,0.0004139804759752809,0.0003353462890528985,0.00030693253372159393,0.0003409877151169511,0.00037587702093403,0.00036750551711414573,0.00030827730809541705,0.00021970604557391466,0.00013992003333974462,9.794314098554108e-05,8.931049308514856e-05,8.405334284121159e-05,8.488868291898536e-05,0.0001129211843265752,0.000164323640515027,0.0002058257066621732,0.00022495441443442062,0.00022369691506924028,0.0002108326525932782,0.00019432112614225673,0.00017973526796320275],[0.0002813130007160183,0.0015889184898075833,0.00250307382094391,0.002606767505970155,0.0022492462902524678,0.002047417358927165,0.0024340678966968564,0.003252348527170726,0.004040651982124206,0.004410264909583226,0.004205960810667823,0.003532972024366427,0.0026481737398813183,0.0018009681758419476,0.0011534829760494426,0.0008340387066991148,0.0008777420015231929,0.0010396059372616492,0.0011082083034570712,0.0010199831369766149,0.0008154612889109691,0.000591838499568598,0.0004317750962794817,0.00037646222947156766,0.0004173330924444244,0.00047471198152265607,0.0005119559710774746,0.0005511687628940663,0.0005696615687144121,0.0005093413977717523,0.0003880774395703671,0.0003349199358219729,0.0003777204387023967,0.0003643017431686922,0.00024163200921786614,8.415976232551798e-05,0.0001429278347039036,0.00019665883177718375,0.00012985184009094793,0.00022041475491222517,0.0005239360673962008,0.0007859926078221369,0.0008938791957314039,0.000816114858311806,0.0006079227150936374,0.000371091375487207,0.0002065209469842278,0.00018116966543859527,0.0002110833594730195,0.0002159935530133145,0.00019252408090014966,0.00015720382116676614,0.00012255998692786807,8.823144866588803e-05,7.634701879811571e-05,0.00014104704040119936,0.0002466572181293751,0.00034223449595688154,0.00038670801467505727,0.000360265767673414,0.00027414167100818786,0.0001694761353695784,0.00010688086680795361,0.00011535951696546763]]"
5,1753974229.2882242,"[[0.0033177836968063365,0.004769741317174987,0.006183550217625712,0.005781865580137912,0.003997610430297131,0.001973020789907484,0.0009460736416263174,0.0013695854977088366,0.0017604333855935736,0.0018797408154717706,0.0017703655733272512,0.0014776694409358924,0.0010924881790235898,0.000756593061400037,0.0006005296623174498,0.0005886062961350612,0.0005456195443496376,0.00035757906662261716,0.00015294198922319,0.000549647899668595,0.0009816787164279993,0.0012454091620142426,0.0012865649350830535,0.001169844763509982,0.0010277290746360216,0.000938715327065734,0.0008653844323900312,0.000750647017519798,0.0005908069020752601,0.00042165646005340907,0.0003125279576151925,0.00035016753853919574,0.0004783634524924498,0.0005927843139329526,0.0006423870446064571,0.0006167276464598417,0.0005377932284584471,0.0004493782852528082,0.00039900481550061637,0.0004153535651771698,0.0004874799811899823,0.0005688780976027521,0.0006085355377162383,0.0005809896011799345,0.0005002865014025588,0.00041583342403874823,0.0003819540963433855,0.00039183905375940237,0.00038680062043630804,0.0003345448977455432,0.00025099298398714037,0.00018264988222926496,0.00014983806357511187,0.0001272271174827411,0.00010320825454871595,0.00012130348119398624,0.0001887990465061432,0.00024298502309948628,0.00025548706696269926,0.00022279694919096285,0.0001646374040138137,0.000119689291138177,0.00010623809211505173,0.0001022983706692762],[0.0016699118819348622,0.0016115500690791758,0.0014517923147627481,0.0012536463593949471,0.0011392964812400345,0.0012143036954903822,0.0014281043013009507,0.0016023017706451766,0.0015708587762340684,0.001286806015833491,0.0008746118721579433,0.0006052474830017778,0.0006067316073433502,0.0006329482607603932,0.0005942549652268325,0.0005725487146200287,0.0006550022229027922,0.000829429446750518,0.0009969761267448142,0.001051884752997417,0.000943565268631752,0.0007237955585515838,0.0005896723014108896,0.0007301320644108691,0.000988945806601527,0.0012039061061966333,0.0013124922963328053,0.0012868445809237137,0.0011235845960697972,0.0008532082763754608,0.0005574342690484544,0.0003985662119334649,0.0004549749900452195,0.0005226777890180085,0.0005076226175569913,0.00044400351894389436,0.00038771089655056685,0.00034232234355573447,0.00028373545625638713,0.00025785774701676876,0.00033339446825704933,0.00043982747515949205,0.0004816117252529782,0.000436670137129178,0.0003558246021581351,0.00032377503706618,0.0003557420426308257,0.0003920606502056461,0.00038753056256585135,0.0003317094209927688,0.0002433647237543733,0.0001547929036383799,0.00010302554991964462,8.627155103887787e-05,8.8119575530981e-05,9.762459364873656e-05,0.00011708757039268798,0.0001475791850258706,0.0001859727743209952,0.00020982261522391115,0.0002110286604881483,0.00019718151100902464,0.00017993420487783706,0.0001669823787371981],[0.0004407885990298631,0.0016385639632403837,0.002525600621639387,0.002557680075938903,0.0020675178298879596,0.0016634644951194367,0.0017002234951531052,0.0019376609097147258,0.002013292661202882,0.0017894144467414642,0.0014193172189491683,0.001218109332592194,0.001208746823123849,0.0011390401593485019,0.00095853272773397,0.0008506758993410639,0.0009829874644121438,0.0012228887293042185,0.0013697245851453663,0.0013333578275810023,0.0011399582673931779,0.0008896219595909182,0.0006722398803454624,0.0005271048004818161,0.0004738754542655361,0.0004852670407724407,0.0005129055406906581,0.0005483944910853096,0.0005656607336294968,0.0005189196896855459,0.0004234599184543946,0.00036729676461528,0.00036404926969528355,0.0003199860897046531,0.0002100913824037135,0.00016369398753295422,0.00024640519396579015,0.0002677553582098787,0.00015081510337817112,0.00014869580587341825,0.0004666497481509306,0.0007420843297489804,0.000862964445082205,0.0007968252883315233,0.0005977786629179269,0.00036723211874018283,0.00020094233727171833,0.00015120570169433638,0.00017406221807944372,0.00018116670392056975,0.00016463817301220682,0.00013774092376829257,0.00010936884194721728,8.380459467166267e-05,7.142714047302924e-05,0.00012315260620704118,0.00022824144704579693,0.00033078824159328454,0.0003875604223138994,0.0003729092258904504,0.00029257398746726146,0.00018275589511365227,0.00010019012840200184,9.018409685692424e-05]]"
6,1753974229.4885077,"[[0.0029638664198221205,0.004549488589582522,0.006060107910788965,0.005751681348038405,0.00416427194974399,0.002508425150162896,0.001635794323840717,0.0014373678831190377,0.0013404048307910097,0.0010890550463241986,0.0007023419882687047,0.000390147042768349,0.0003937007061377886,0.0005019382030925549,0.0005721817806899252,0.0005947101803893472,0.0005234977915281568,0.00031153530248078244,0.0002112356314531174,0.0006345153343558934,0.001054069525991532,0.0013005473372283908,0.001323549889126465,0.001188997743797103,0.0010336114562167248,0.0009406853230399439,0.0008662493706651099,0.0007428173519646261,0.000566303566341683,0.00038349124474757487,0.0002848235282559559,0.00036015433251278804,0.0005167882371939473,0.0006492923189590648,0.0007071353448108368,0.0006771210702168481,0.0005830510315369857,0.0004760108915082066,0.00041170895174340695,0.0004215829069318683,0.0004920349773684996,0.0005740974198725574,0.0006153187492573429,0.0005892619524217233,0.0005092891358924273,0.0004241937758278552,0.0003874514529042363,0.000393771595740058,0.00038684927148005825,0.0003340957535704857,0.00025010975751698614,0.00017839319418298718,0.00014421048346259787,0.00012203255255405793,9.321481062259752e-05,0.00010328506766207426,0.000156021078447382,0.00020370666502738906,0.00021347921631014236,0.0001821797584864305,0.00013030377200244468,0.00010150671535667116,0.00010704104678650134,0.00010634690408855982],[0.002010262924909528,0.0019156132087588661,0.0016472284968670236,0.0012401653752424759,0.000726892040681908,0.0002079260367367015,0.0006474669577802956,0.001296550961226333,0.0017767058276517578,0.0019466473802321874,0.0017954969532401532,0.0014576932348841704,0.0011202954077485523,0.0008913604183661243,0.000770687091141108,0.0007399952928778596,0.0007984310493875564,0.0009176158344485127,0.0010236310732194527,0.0010325483871570526,0.0009065542239699153,0.0007084165447705192,0.0006367872002100629,0.0008101930403105819,0.0010594940348987267,0.0012518575819191493,0.001335202599779179,0.0012874479965310675,0.0011087599832751128,0.0008297404840831417,0.000528843673326131,0.0003670808345669392,0.00041516970507625504,0.0004644508999330537,0.00043328220088666814,0.0003708088471503135,0.0003391470510586604,0.00032025633161971584,0.0002820740936249471,0.00027908184147697787,0.0003670247940866741,0.00046578048288485315,0.0004928958362716666,0.00043503480858159127,0.000343442813347707,0.00030075124681483374,0.00033238398080994303,0.0003784376795953142,0.00038742523492341953,0.00034394193705974843,0.00026405236312866144,0.00018194729240210495,0.00012777968112661313,0.00010633414937178827,0.00010138237098687228,0.00010356340073933497,0.00013209367896781628,0.0001873265544907975,0.00023525394813733857,0.0002537543014587188,0.00024364687081313778,0.000219724224625463,0.00019906190050586687,0.0001896956056091001],[0.0007756777068455912,0.001754243936243796,0.002569028512532554,0.0024588786641555433,0.0015738987793836778,0.0003428956146385684,0.0009567221532740442,0.0019433116288046014,0.002517015218167276,0.0026355500875072293,0.0024150248050588885,0.0020579183562466786,0.0016876890547219193,0.001314873244933839,0.0009806386139581368,0.0008476376347522995,0.0010024570871434795,0.0012391097380567361,0.0013556575365732794,0.0012792120829391422,0.0010534301218253482,0.000788807687522938,0.0005791502467160936,0.0004708943749271837,0.00047860052050048454,0.0005367176581060294,0.0005771828314914268,0.0005951686199822848,0.0005848587578437421,0.0005203066766382953,0.00042083005024873136,0.00035570278013939184,0.00032517568971159884,0.0002563174259827808,0.00017665292906533656,0.0002467606660894586,0.0003588124423685795,0.00036702957397247767,0.0002272807289758538,0.00012206953975103991,0.0004443087943147055,0.0007360216213342453,0.0008712653169267633,0.0008165905893172624,0.0006260526619470383,0.00040211943243020215,0.0002455221435296066,0.00020963875377658016,0.0002259751563905583,0.00022225150494668535,0.00018973210073686234,0.00014581212643391124,0.00010759899228648633,8.041449624976138e-05,8.334734445797267e-05,0.00015120700941204739,0.00026205402093015996,0.00036594668814252606,0.00042075466796043964,0.0004019101252493546,0.00031657549203262345,0.00020324281571382485,0.0001239474667893099,0.0001150687213014385]]"
7,1753974229.688789,"[[0.003185736989803147,0.004688348928686227,0.006158558023264808,0.0058742746664442996,0.004375251311487569,0.002880952282774454,0.0023720192310284164,0.0028351627480605913,0.00341573299225587,0.003537859518322652,0.003081671116777399,0.002263615791330116,0.0014259769601796405,0.0008292660081108825,0.0005463420409936728,0.00048237686728195363,0.00046311004951962964,0.00035853608396286304,0.0002829780410201639,0.0005805304732788454,0.000966709988394498,0.0012173939974181578,0.001263295010836471,0.0011617636298664824,0.0010423386591005743,0.0009756952971649385,0.0009145669805125948,0.0007993132722754546,0.0006303102925521347,0.0004556180502578311,0.0003588136897256009,0.0003982984046234236,0.0004962414266114893,0.0005657852973760811,0.0005752078232471351,0.0005308184127471563,0.0004603552019725566,0.000399449017912415,0.0003791230874912164,0.00041284818045117576,0.0004872300062881593,0.0005632691271452758,0.0005955484966466747,0.0005606668988048344,0.00047609340103222275,0.0003987898240487922,0.0003844711939893867,0.0004123559445784413,0.00041482475001232324,0.0003621753871152904,0.00027372273348426324,0.0001955935502273321,0.0001533300896282849,0.00011773896495971016,7.51666108267737e-05,9.608498024231046e-05,0.00018228527850765506,0.00025851839900977634,0.00029235793691313896,0.0002768134013942081,0.00022756636456578542,0.00017794243250986738,0.00015382414337010008,0.00014811584882738115],[0.0017568401580346214,0.0016829819321615696,0.0014728873108204553,0.0011629925369526424,0.000806571104196114,0.0005094841027123358,0.0006558104041936295,0.0011846734870768851,0.001705400551944946,0.0020044811761112356,0.002000224366775022,0.00174639283321172,0.0013793564330383977,0.0010395508630548027,0.0008191581819097192,0.0007454564814636769,0.00078959720421452,0.0008920860091863531,0.0009766549471517945,0.0009673417596597705,0.0008328872052951921,0.0006483645231298125,0.0006288097762531634,0.0008376365377921247,0.0010914041360318685,0.0012760820520463325,0.0013455828846201388,0.001280286584567475,0.0010852886132037224,0.0007969086391755513,0.0004993038611742094,0.0003716733005147168,0.00046486732700949315,0.0005478517816845522,0.0005451467311658738,0.0004919578389830307,0.0004292261456325896,0.00035689219752271697,0.000274408495742696,0.0002580388533187373,0.000355541995647475,0.00045672065582320415,0.00048226402323359077,0.0004257390578083791,0.00034143692927278375,0.0003077881501434437,0.00034131794801142245,0.000385584173503661,0.0003925400888769907,0.0003450033390320395,0.0002570203848711928,0.00016238781861470185,0.00010070937636455558,8.790345804875233e-05,9.475148098780286e-05,0.00011030780759128367,0.00015926333457370233,0.00022085556060879365,0.00026659125402460956,0.000281397485532777,0.0002698210685657109,0.0002483218875763938,0.00023105407764080642,0.00022142157046711036],[0.0004224831528649519,0.0016331452400331708,0.002500384765512867,0.002437268067844012,0.0017328924718495993,0.0013965631778419857,0.0023358126827973747,0.0036186225732579057,0.004598797537176971,0.004941855766826566,0.004574556273041775,0.0037036235177570547,0.0026721311945076603,0.0017639676275135086,0.0011248872725763885,0.000839376569536944,0.0009034080430802482,0.0010835646709364446,0.0011765023608278197,0.0011065554385455457,0.0009028116514426694,0.0006654387615835925,0.0005013973888625903,0.0004725677478304948,0.0005491905393725669,0.0006326126172010824,0.0006658003639267922,0.000652278182832499,0.0005988531470115376,0.000495813057859965,0.0003757363974996426,0.00033305808467159884,0.00035473633564186405,0.00032131147365777393,0.00020754884051979965,0.00015538913463662555,0.00025939664402067095,0.0003005935529083653,0.00019628549557617627,0.0001612400170499728,0.0004731470713019506,0.0007631320521129742,0.000897243329058473,0.0008388048184255097,0.0006433014645503038,0.0004181000267060907,0.000268315300160481,0.00023949578071193954,0.0002573427864507638,0.00025334033376564404,0.00021819209470809757,0.0001691762528701876,0.00012920061499512427,0.00010927543879271265,0.00011205932867970587,0.00018478200658310283,0.00030918432915197824,0.0004262458977718519,0.00048561236162673844,0.00046113644252607195,0.00036324447444486716,0.00023466560791554552,0.0001372389516824339,0.00010673220938312837]]"
